SUBE_KODU;SUBE_KODU_org;SUBE_ADI;BOLGE;IL_KODU;IL_ADI;SUBE_AKTIF_KOD;ILCE_KODU;ILCE_ISMI;SUBE_ADRES;KAPANIS_TARIHI;ACILIS_TAR
9035;9920;DUDULLU;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3423;ÜMRANİYE;Aşağı Dudullu Mah. Alemdağ Cad. No:449-457/E  Ümraniye / İstanbul;NULL;2002-01-03 00:00:00.000
9040;4600;KOCAMUSTAFAPAŞA;AVRUPA-1            ;34;İSTANBUL                                          ;A;3408;FATİH;Silivrikapı Mahallesi Kuva-yi Milliye Caddesi No:12/B Fatih/İstanbul;NULL;2008-02-28 00:00:00.000
9050;3250;TURGUTLU;EGE                 ;45;MANİSA                                            ;A;4512;TURGUTLU;Cumhuriyet Mahallesi Atatürk Bulvarı No:230 A Turgutlu/Manisa;NULL;2005-07-08 00:00:00.000
9068;9068;ANADOLU KURUMSAL;KURUMSAL ŞUBELER    ;34;İSTANBUL                                          ;P;3413;ŞİŞLİ;Büyükdere Caddesi No:141 Kat:3 Esentepe-Şişli/İstanbul;20.12.2018 00:00;1997-11-10 00:00:00.000
9070;2100;MASLAK;AVRUPA-1            ;34;İSTANBUL                                          ;A;3412;SARIYER;Maslak Mahallesi AOS 53. Sokak No:1/1 Sarıyer/İstanbul;NULL;2002-01-10 00:00:00.000
9076;4810;GÖLBAŞI;BAŞKENT-1           ;6;ANKARA                                            ;A;613;GÖLBAŞI;Ankara Cad. 277.Sokak No:1-A/B Gölbaşı/Ankara;NULL;2008-06-11 00:00:00.000
9080;1095;SETBAŞI;MARMARA             ;16;BURSA                                             ;A;1614;OSMANGAZİ;Kayıhan Mahallesi Atatürk Caddesi No:4/A Osmangazi/Bursa;NULL;2012-06-11 00:00:00.000
9084;3860;BÜYÜKÇEKMECE;AVRUPA-2            ;34;İSTANBUL                                          ;A;3422;BÜYÜKÇEKMECE;19 Mayıs Mah Kemal Atatürk Cad No:38B İç Kapı No:1 Büyükçekmece/İstanbul;NULL;2006-12-27 00:00:00.000
9090;3230;KUZEY ADANA;ÇUKUROVA            ;1;ADANA                                             ;A;118;ÇUKUROVA;Mahfesığmaz Mahallesi 79154 Sokak Beril Apt. No:22/D Çukurova/Adana;NULL;2005-05-16 00:00:00.000
9092;3760;BEYLİKDÜZÜ;AVRUPA-2            ;34;İSTANBUL                                          ;A;3439;BEYLİKDÜZÜ;Beylikdüzü Organize Sanayi Bölgesi Açelya Caddesi Saatli Bina No:1/6 Beylikdüzü ;NULL;2006-11-06 00:00:00.000
9100;2265;DÖŞEMEALTI;AKDENİZ             ;7;ANTALYA                                           ;A;715;DÖŞEMEALTI;Döşemealtı Yeniköy Mah. Atatürk Cad. No:530   Döşemealtı/Antalya;NULL;2014-05-23 00:00:00.000
9110;2420;BEYKENT;AVRUPA-2            ;34;İSTANBUL                                          ;A;3422;BÜYÜKÇEKMECE;Cumhuriyet Mahallesi Şimşek Sokak No:2A Büyükçekmece/İstanbul;NULL;2002-11-04 00:00:00.000
9120;1410;KULA;EGE                 ;45;MANİSA                                            ;A;4506;KULA;Seyitali Mah. Şehitler Cad. No:30/A  Kula / Manisa;NULL;2008-12-19 00:00:00.000
9126;5480;HALKALI;AVRUPA-2            ;34;İSTANBUL                                          ;A;3421;KÜÇÜKÇEKMECE;İkitelli Cad. No: 151 Küçükçekmece/İstanbul;NULL;2010-11-28 00:00:00.000
9130;9130;İSTANBUL KURUMSAL;KURUMSAL ŞUBELER    ;34;İSTANBUL                                          ;P;3413;ŞİŞLİ;Esentepe Büyükdere Caddesi No:141 Kat:3 Şişli/Mecidiyeköy;11.07.2017 00:00;2004-05-28 00:00:00.000
9131;6040;ÇAYELİ;KARADENİZ           ;53;RİZE                                              ;A;5303;ÇAYELİ;Yenipazar Mah. Niyazi Çavuşoğlu Cad. No:12/A   Çayeli / Rize;NULL;2011-10-12 00:00:00.000
9140;3195;AKÇAABAT;KARADENİZ           ;61;TRABZON                                           ;A;6101;AKÇAABAT;Orta Mah. İnönü Cad. No: 129 Akçaabat/Trabzon;NULL;2017-12-11 00:00:00.000
9142;9100;KÖROĞLU ANKARA;BAŞKENT-1           ;6;ANKARA                                            ;A;602;ÇANKAYA;UĞUR MUMCU CAD KEMER SOK.NO:6/5 G.O.PAŞA;NULL;1998-07-06 00:00:00.000
9150;9150;SEYRANTEPE;AVRUPA-1            ;34;İSTANBUL                                          ;P;3424;KAĞITHANE;Seyrantepe Mah. İbrahim Karaoğlanoğlu Cad. No:107/A   Kağıthane/İstanbul;09.07.2019 00:00;2011-11-21 00:00:00.000
9160;4220;UZUNKÖPRÜ;TRAKYA              ;22;EDİRNE                                            ;A;2207;UZUNKÖPRÜ;Adres  Rıza Efendi Mah. Cumhuriyet Meydanı No: 12 Uzunköprü/Edirne;NULL;2007-06-26 00:00:00.000
9170;9170;İBRAHİMAĞA CADDESİ;İSTANBUL ANADOLU-2  ;41;KOCAELİ                                           ;P;4101;GEBZE;Mustafapaşa Mah. İbrahimağa Cad. No:59/A   Gebze / Kocaeli;23.05.2016 00:00;2011-12-15 00:00:00.000
9175;1050;MERZİFON;KARADENİZ           ;5;AMASYA                                            ;A;503;MERZİFON;Camicedid Mah. Hal Sokak No:4 Merzifon / AMASYA;NULL;2008-05-23 00:00:00.000
9180;5880;KOŞUYOLU;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3410;KADIKÖY;Koşuyolu Cad. No:48 Kadıköy / İstanbul;NULL;2011-06-24 00:00:00.000
9190;1230;KONYA EREĞLİ;BAŞKENT-2           ;42;KONYA                                             ;A;4207;EREĞLİ;Pirömer Mahallesi Atatürk Caddesi No:73 A Ereğli/Konya;NULL;2008-11-14 00:00:00.000
9200;9200;ATAKÖY                        ;AVRUPA-2            ;34;İSTANBUL                                          ;P;3402;BAKIRKÖY;5.KISIM GÜNEY ÇARŞISI NO:4 ATAKÖY;NULL;NULL
9210;2190;GOP-İSTANBUL;AVRUPA-2            ;34;İSTANBUL                                          ;A;3409;GAZİOSMANPAŞA;ORDU CADDESİ NO:25 GAZİOSMANPAŞA /İSTANBUL;NULL;2002-01-31 00:00:00.000
9220;9290;AVCILAR E5;AVRUPA-2            ;34;İSTANBUL                                          ;A;3426;AVCILAR;Merkez Mahallesi E-5 Yanyol (Londra Asfaltı) Caddesi No:181 İç Kapı No:1 Avcılar;NULL;1998-12-18 00:00:00.000
9230;2360;BANDIRMA;TRAKYA              ;10;BALIKESİR                                         ;A;1003;BANDIRMA;Çavuş Mahallesi İsmet İnönü Caddesi No:21 Bandırma/Balıkesir;NULL;2002-11-04 00:00:00.000
9240;9260;SUADİYE;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3410;KADIKÖY;Suadiye Mahallesi Noter Sokak No:21/N Kadıköy/İstanbul;NULL;1998-10-16 00:00:00.000
9250;4350;BURDUR;AKDENİZ             ;15;BURDUR                                            ;A;1500;BURDUR;ÖZGÜR MAHALLESİ GAZİ CADDESİ NO:47 MERKEZ/BURDUR;NULL;2007-10-02 00:00:00.000
9260;2590;SÖKE;EGE                 ;9;AYDIN                                             ;A;909;SÖKE;Konak Mah.İstasyon Cad.No:75 İç Kapı No:2 Söke/Aydın;NULL;2002-12-26 00:00:00.000
9270;9860;ÜSKÜDAR;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3414;ÜSKÜDAR;Aziz Mahmut Hüdayi Mahallesi Hakimiyeti Milliye Caddesi M.K. Kançal İş Apt. No:5;NULL;2002-01-03 00:00:00.000
9280;1265;SİVAS ÇARŞI;KARADENİZ           ;58;SİVAS                                             ;A;5800;SİVAS;Sularbaşı Mah. Afyon Sok. No:3/B Sivas;NULL;2012-11-28 00:00:00.000
9290;2040;BAKIRKÖY ÇARŞI;AVRUPA-2            ;34;İSTANBUL                                          ;A;3402;BAKIRKÖY;ZEYTİNLİK MAH YAKUT SK NO:8 BAKIRKÖY/İST;NULL;2002-01-03 00:00:00.000
9300;1325;UŞAK BULVAR;MARMARA             ;64;UŞAK                                              ;A;6400;UŞAK;Ünalan Mah. Atatürk Bulvarı No:56 Uşak;NULL;2013-01-14 00:00:00.000
9310;9310;YEŞİLYURT;AVRUPA-2            ;34;İSTANBUL                                          ;P;3402;BAKIRKÖY;YEŞİLYURT MAH. SİPAHİOĞLU CAD. NO:17/A BAKIRKÖY/İSTANBUL;02.10.2019 00:00;1998-12-31 00:00:00.000
9320;8070;BİNGÖL;GÜNEYDOĞU ANADOLU   ;12;BİNGÖL                                            ;A;1200;MERKEZ;İnönü Mah. İnönü Cad. No:8   Merkez / Bingöl;NULL;2011-09-30 00:00:00.000
9330;1240;BOZDOĞAN;EGE                 ;9;AYDIN                                             ;A;901;BOZDOĞAN;Çarşı Mah. Yazıkent Cad. No:14/B Bozdoğan / Aydın;NULL;2008-12-23 00:00:00.000
9340;1140;BURHANİYE;TRAKYA              ;10;BALIKESİR                                         ;A;1005;BURHANİYE;Kocacami Mah. Hürriyet Cad. No:53/17 Burhaniye / Balıkesir;NULL;2008-08-22 00:00:00.000
9350;9350;ATAKÖY 4.KISIM                ;AVRUPA-1            ;34;İSTANBUL                                          ;P;3402;BAKIRKÖY;ATAKÖY 4.KISIM ÇARŞISI NO:21;NULL;NULL
9360;9092;ANKARA;BAŞKENT-1           ;6;ANKARA                                            ;A;602;ÇANKAYA;ATATÜRK BULVARI NO 103/A KIZILAY ANKARA;NULL;1997-09-29 00:00:00.000
9370;3735;SEYHAN BÜYÜK İŞLETMELER;ÇUKUROVA            ;1;ADANA                                             ;A;116;SEYHAN;Reşatbey Mahallesi Atatürk Caddesi Çekmegil Apartmanı No:26/B Seyhan/Adana;NULL;2022-02-07 00:00:00.000
9380;9460;KARADENİZ EREĞLİ;MARMARA             ;67;ZONGULDAK                                         ;A;6705;EREĞLİ;Orhanlar Mahallesi Yalı Caddesi No:34 Ereğli/Zonguldak;NULL;2000-10-26 00:00:00.000
9390;2915;AKHİSAR ÇİFTÇİEVİ;EGE                 ;45;MANİSA                                            ;A;4501;AKHİSAR;Hürriyet Mah. 15. (Şehit Polis Cemal Ilgaz) Cad. No:80/A Akhisar/Manisa;NULL;2016-12-14 00:00:00.000
9400;9390;GAZİANTEP;ÇUKUROVA            ;27;GAZİANTEP                                         ;A;2708;ŞEHİTKAMİL;İncili Pınar Mahallesi Kıbrıs Caddesi No:4 Şehitkamil/Gaziantep;NULL;2000-09-01 00:00:00.000
9410;2320;KALKAN;AKDENİZ             ;7;ANTALYA                                           ;A;707;KAŞ;Kalkan Mahallesi Şehitler Caddesi No:28 Kaş/Antalya;NULL;2002-10-07 00:00:00.000
9420;3780;BAHÇEŞEHİR ÜNİVERSİTESİ;AVRUPA-2            ;34;İSTANBUL                                          ;A;3403;BEŞİKTAŞ;Osmanpaşa Mektebi Sok.No.4-6 Beşiktaş/İstanbul;NULL;2006-07-18 00:00:00.000
9430;1905;KAHRAMANMARAŞ;ÇUKUROVA            ;46;KAHRAMANMARAŞ                                     ;A;4600;KAHRAMANMARAŞ;Egemenlik Mahallesi Azerbaycan Bulvarı No:53/C-D-E Kahramanmaraş;NULL;2013-07-11 00:00:00.000
9440;9530;LÜLEBURGAZ;TRAKYA              ;39;KIRKLARELİ                                        ;A;3904;LÜLEBURGAZ;YeniMahalle Emrullah Efendi Cd. HotelYılmazPark Blk No:10B Lüleburgaz/Kırklareli;NULL;2001-04-12 00:00:00.000
9450;9450;PLAZA;AVRUPA-1            ;34;İSTANBUL                                          ;P;3413;ŞİŞLİ;Büyükdere Caddesi Büyükdere Plaza No: 195 Kat: 4  Yeni Adliye Binası yanı LEVENT;08.02.2008 00:00;2000-11-15 00:00:00.000
9460;2465;GÖRDES;EGE                 ;45;MANİSA                                            ;A;4504;GÖRDES;Hüseyni Baba Mah. Fatih Bulvarı No:103 / 205-206-207-208 Gördes/Manisa;NULL;2015-08-18 00:00:00.000
9470;8060;TUNCELİ;GÜNEYDOĞU ANADOLU   ;62;TUNCELİ                                           ;A;6200;TUNCELİ;Atatürk Mahallesi 15Temmuz Şehitler Bulv Munzur Sitesi No:28/E Merkez/Tunceli;NULL;2011-11-16 00:00:00.000
9480;2560;İNCİRLİOVA;EGE                 ;9;AYDIN                                             ;A;913;İNCİRLİOVA;Cumhuriyet Mahallesi Prof. Dr. Türkan Saylan Caddesi No:45B İncirliova/Aydın;NULL;2002-12-27 00:00:00.000
9490;4130;ACIBADEM;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3414;ÜSKÜDAR;Acıbadem Mah. Acıbadem Cad. No:164B İç Kapı No:5 Üsküdar/İstanbul;NULL;2007-06-11 00:00:00.000
9520;3705;AVCILAR BÜYÜK İŞLETMELER;AVRUPA-2            ;34;İSTANBUL                                          ;A;3426;AVCILAR;Merkez Mh. E-5 Yanyol (Londra Asfaltı) Cad. No:181 İç Kapı No:1 Avcılar/İstanbul;NULL;2022-01-24 00:00:00.000
9530;2285;TAŞKÖPRÜ;KARADENİZ           ;37;KASTAMONU                                         ;A;3711;TAŞKÖPRÜ;Karasait Mah. Atatürk Cad. No:18 Taşköprü/Kastamonu;NULL;2014-08-07 00:00:00.000
9540;3745;GAZİANTEP BÜYÜK İŞLETMELER;ÇUKUROVA            ;27;GAZİANTEP                                         ;A;2708;ŞEHİTKAMİL;İncili Pınar Mahallesi Kıbrıs Caddesi No:4 Şehitkamil/Gaziantep;NULL;2022-01-24 00:00:00.000
9550;5540;GATEM;ÇUKUROVA            ;27;GAZİANTEP                                         ;A;2708;ŞEHİTKAMİL;Sanayi Mahallesi 60406 Sokak No:30 Şehitkamil/Gaziantep;NULL;2011-03-04 00:00:00.000
9560;1150;SARUHANLI;EGE                 ;45;MANİSA                                            ;A;4509;SARUHANLI;Atatürk Mah. 7 Eylül Cad. No:17/A Saruhanlı / Manisa;NULL;2008-08-07 00:00:00.000
9570;2115;MERSİN BÜYÜK İŞLETMELER;ÇUKUROVA            ;33;İÇEL                                              ;A;3310;AKDENİZ;Yenimahalle İsmet İnönü Bulv. No:54/1  Akdeniz/Mersin;NULL;2014-01-21 00:00:00.000
9580;1550;ERZİNCAN;KARADENİZ           ;24;ERZİNCAN                                          ;A;2400;ERZİNCAN;Atatürk Mahallesi Nerim Tombul Caddesi No:16 -1/ Z1 Merkez/Erzincan;NULL;2009-09-01 00:00:00.000
9610;9480;KARŞIYAKA;EGE                 ;35;İZMİR                                             ;A;3502;KARŞIYAKA;Tuna Mahallesi Yalı Bulvar Okkaoğlu Apt. No:164/A Karşıyaka/İzmir;NULL;2000-12-14 00:00:00.000
9620;3080;BEŞİKTAŞ;AVRUPA-1            ;34;İSTANBUL                                          ;A;3403;BEŞİKTAŞ;Sinanpaşa Mah. Ortabahçe Cad. No:12A Beşiktaş/İstanbul;NULL;2004-11-17 00:00:00.000
9630;2135;BULANCAK;KARADENİZ           ;28;GİRESUN                                           ;A;2802;BULANCAK;Bulancak Mah. Terazi Sok. No:7/A   Bulancak / Giresun;NULL;2014-01-24 00:00:00.000
9640;5840;ADAPAZARI ATATÜRK BULVARI;MARMARA             ;54;SAKARYA                                           ;A;5416;ADAPAZARI;Tığcılar Mahallesi Atatürk Bulvarı No:63 Adapazarı/Sakarya;NULL;2011-06-08 00:00:00.000
9660;2665;KUYUCAK;EGE                 ;9;AYDIN                                             ;A;907;KUYUCAK;Cumhuriyet Mah. İnönü Cad. No:28/Z01-Z02-Z03-Z05 Kuyucak/Aydın;NULL;2016-01-12 00:00:00.000
9670;2440;FINDIKZADE;AVRUPA-1            ;34;İSTANBUL                                          ;A;3408;FATİH;KIZILELMA CAD.NO.6 FINDIKZADE-FATİH/İSTANBUL;NULL;2002-11-04 00:00:00.000
9680;1035;BAYBURT;KARADENİZ           ;69;BAYBURT                                           ;A;6900;BAYBURT;Şeyhhayran Mahallesi Cumhuriyet Caddesi No:17 Bayburt;NULL;2011-12-20 00:00:00.000
9690;5310;GİRNE BULVARI;EGE                 ;35;İZMİR                                             ;A;3502;KARŞIYAKA;Girne Caddesi No:195/D Karşıyaka/İzmir;NULL;2010-11-09 00:00:00.000
9701;2065;ESKİŞEHİR ÇİFTELER;BAŞKENT-2           ;26;ESKİŞEHİR                                         ;A;2601;ÇİFTELER;Sakarya Mah. Hastane Cad. No:32   Çifteler / Eskişehir;NULL;2013-12-25 00:00:00.000
9710;1520;SİMAV;MARMARA             ;43;KÜTAHYA                                           ;A;4305;SİMAV;Fatih Mah. Arpalık Sok. No:10   Simav / Kütahya;NULL;2009-09-17 00:00:00.000
9720;9340;İÇERENKÖY;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3435;ATAŞEHİR;İçerenköy Mahallesi Prof. Dr. Necmettin Erbakan Caddesi Arslan Apt. No:33A Ataşe;NULL;2011-12-11 00:00:00.000
9730;6010;ARDAHAN;KARADENİZ           ;75;ARDAHAN                                           ;A;7500;ARDAHAN;Kaptanpaşa Mah. Atatürk Cad. No:46/1 Merkez / Ardahan;NULL;2011-07-12 00:00:00.000
9740;2720;BERGAMA;EGE                 ;35;İZMİR                                             ;A;3505;BERGAMA;Ertuğrul Mah. Mustafa Yazıcı Cad. No:25/A Bergama / İzmir;NULL;2002-12-27 00:00:00.000
9750;7090;FSM BULVARI;MARMARA             ;16;BURSA                                             ;A;1613;NİLÜFER;Fethiye Mah. Fatih Sultan Mehmet Bulvarı No:197 Nilüfer/Bursa;NULL;2011-11-03 00:00:00.000
9760;9035;TRABZON;KARADENİZ           ;61;TRABZON                                           ;A;6100;TRABZON;Kemerkaya Mahallesi Kahramanmaraş Caddesi No:9B Ortahisar/Trabzon;NULL;1997-09-15 00:00:00.000
9770;4110;SOMA;EGE                 ;45;MANİSA                                            ;A;4511;SOMA;Kurtuluş Mahallesi Cengiz Topel Meydanı No:7/B-13 Soma/Manisa;NULL;2007-05-30 00:00:00.000
9780;4630;EYÜP;AVRUPA-1            ;34;İSTANBUL                                          ;A;3407;EYÜP;Merkez mah.Fahri Korutürk cad.No:64/B Eyüpsultan/İstanbul;NULL;2008-02-28 00:00:00.000
9790;3970;GÖNEN;TRAKYA              ;10;BALIKESİR                                         ;A;1009;GÖNEN;Altay Mh Şehit Fehmi Ercan Cd Uğur Drsnsi Stsi Ugur Kurs No:31 Gönen/Balıkesir ;NULL;2007-04-20 00:00:00.000
9800;2270;GÜNGÖREN;AVRUPA-2            ;34;İSTANBUL                                          ;A;3429;GÜNGÖREN;Sancaklı Cad. Çarşı Sok. No:1 Güngören / İstanbul;NULL;2002-01-04 00:00:00.000
9810;1720;NİĞDE;BAŞKENT-2           ;51;NİĞDE                                             ;A;5100;MERKEZ;İnönü Mah. Ayhan Şahenk Blv. Esnaf Kefalet Kooperatifi No:29A Merkez/Niğde;NULL;2009-11-18 00:00:00.000
9820;3690;BARTIN;BAŞKENT-1           ;74;BARTIN                                            ;A;7400;BARTIN;Kırtepe Mh. Hamam Cd.No:12 Bartın / Merkez;NULL;2006-08-08 00:00:00.000
9830;2575;MANYAS;TRAKYA              ;10;BALIKESİR                                         ;A;1013;MANYAS;Çarşı Mah. Cumhuriyet Cad. No:8B Manyas/Balıkesir;NULL;2015-11-12 00:00:00.000
9840;3090;BUCA;EGE                 ;35;İZMİR                                             ;A;3520;BUCA;Vali Rahmi Bey Mahallesi Menderes Caddesi No:21/B Buca/İzmir;NULL;2004-12-02 00:00:00.000
9850;9850;AYAZAĞA;AVRUPA-1            ;34;İSTANBUL                                          ;P;3413;ŞİŞLİ;Ayazağa Yolu No.3 B Blok  Maslak/İstanbul;03.11.2015 00:00;2002-01-25 00:00:00.000
9860;2330;ŞANLIURFA;GÜNEYDOĞU ANADOLU   ;63;ŞANLIURFA                                         ;A;6300;ŞANLIURFA;Atatürk Mahallesi Atatürk Bulvarı No:84 Haliliye/Şanlıurfa;NULL;2002-10-03 00:00:00.000
9870;4340;ELBİSTAN;ÇUKUROVA            ;46;KAHRAMANMARAŞ                                     ;A;4603;ELBİSTAN;Güneşli Mahallesi Dulkadiroğlu Caddesi No:80 Elbistan/Kahramanmaraş;NULL;2007-10-16 00:00:00.000
9880;9430;KAYSERİ;BAŞKENT-1           ;38;KAYSERİ                                           ;A;3813;MELİKGAZİ;Cumhuriyet Mah. Nazmi Toker Cad. No:19 Melikgazi/Kayseri;NULL;2000-08-31 00:00:00.000
9890;5570;TUNALI HİLMİ;BAŞKENT-1           ;6;ANKARA                                            ;A;602;ÇANKAYA;Tunalı Hilmi Cad. No:71/1 Kavaklıdere   Çankaya / Ankara;NULL;2011-02-01 00:00:00.000
9900;4760;SARAYKÖY;AKDENİZ             ;20;DENİZLİ                                           ;A;2009;SARAYKÖY;Atatürk Mahallesi Şehit Astsubay Ömer Halisdemir Caddesi No:3 Sarayköy/Denizli;NULL;2008-06-02 00:00:00.000
9920;2170;FETHİYE;AKDENİZ             ;48;MUĞLA                                             ;A;4804;FETHİYE;Atatürk Cad. Çavdar İş Hanı No:29-31 Fethiye / Muğla;NULL;2002-01-31 00:00:00.000
9930;3865;MALTEPE BÜYÜK İŞLETMELER;İSTANBUL ANADOLU    ;34;İSTANBUL                                          ;A;3430;MALTEPE;Altayçeşme Mah. Efe Boz Sokak No:27 İç Kapı No:5 Maltepe/İstanbul;NULL;2023-01-23 00:00:00.000
9940;2290;KONYA YENİ TOPTANCILAR;BAŞKENT-2           ;42;KONYA                                             ;A;4224;KARATAY;Fevziçakmak Mh. Adana Çevre Yolu Cd. Apan-Dilek Plaza Sitesi No:24A İç Kapı No:1;NULL;2002-06-21 00:00:00.000
9950;1350;SAMANDAĞ;ÇUKUROVA            ;31;HATAY                                             ;A;3107;SAMANDAĞ;Atatürk Mahallesi Nazım Hikmet Ran Caddesi No:21 Samandağ/Hatay;NULL;2008-12-23 00:00:00.000
9960;2090;UŞAK;MARMARA             ;64;UŞAK                                              ;A;6400;UŞAK;İsmetpaşa Cad. No:11/A Uşak;NULL;2001-12-30 00:00:00.000
9970;2305;ÇAY;BAŞKENT-2           ;3;AFYON                                             ;A;302;ÇAY;Orta Mah. Cumhuriyet Cad. No:23/A Çay / Afyonkarahisar;NULL;2014-09-29 00:00:00.000
9980;9400;ADANA;ÇUKUROVA            ;1;ADANA                                             ;A;116;SEYHAN;Cemal Paşa Mah. Atatürk Cad. No:76/B Seyhan/ADANA;NULL;2000-06-28 00:00:00.000
